date,asset_0,asset_1,asset_2,asset_3,asset_4,asset_5
2016-11-24,0.0005556268,0.0221235563,0.0061975198,-0.0034295401,0.0030837508,0.0120424345
2016-11-25,-0.0014932400,-0.0034342547,0.0111916136,-0.0099131462,-0.0106470579,-0.0082898213
2016-11-28,-0.0041462684,0.0143507086,-0.0117502982,-0.0026334002,0.0046980380,-0.0016139428
2016-11-29,-0.0110809646,-0.0025315249,-0.0062756422,0.0144418744,0.0173141244,-0.0027644574
2016-11-30,-0.0003650965,0.0015550879,-0.0179244579,0.0108036866,0.0099997982,0.0102649969
2016-12-01,-0.0100720692,0.0170982025,0.0147071774,0.0039829690,0.0074315952,-0.0012579331
2016-12-02,-0.0090593081,-0.0151101527,0.0048047896,-0.0028395246,-0.0015207390,0.0045676563
2016-12-05,0.0058818239,-0.0105807192,0.0030800038,0.0139772345,0.0074972527,-0.0005922557
2016-12-06,0.0134392755,0.0002980676,-0.0001484462,0.0082516373,0.0054071615,-0.0002553788
2016-12-07,0.0116401191,-0.0172213195,0.0134862550,0.0002201343,0.0030079350,-0.0045297815
2016-12-08,0.0143471861,-0.0041760480,-0.0045008697,0.0111071152,-0.0001760322,0.0044723720
2016-12-09,-0.0064978379,0.0136065455,0.0256777386,-0.0123510156,0.0017802136,-0.0045545786
2016-12-12,-0.0061466361,0.0021388238,0.0047653814,-0.0023333749,-0.0050755528,0.0016685682
2016-12-13,-0.0081765423,-0.0022150663,-0.0056097527,-0.0112763149,-0.0118302598,-0.0035615434
2016-12-14,-0.0103793506,-0.0005157392,-0.0095182877,-0.0037333634,-0.0052403785,0.0013860339
2016-12-15,0.0089054060,0.0030593795,0.0109253774,-0.0044786249,0.0042935492,0.0050083514
2016-12-16,-0.0003435566,0.0061804175,-0.0040574596,-0.0051121739,0.0054236588,0.0070298969
2016-12-19,0.0099597714,0.0045002266,0.0169947611,0.0142259374,0.0082926859,-0.0049839566
2016-12-20,0.0094848139,0.0052203340,0.0024495360,0.0020179701,-0.0007452820,0.0088278170
2016-12-21,-0.0101841209,0.0010029835,-0.0009857845,-0.0139919719,0.0050092625,-0.0098616099
2016-12-22,0.0166125883,0.0059316325,-0.0033615008,0.0016238219,0.0114237565,-0.0015329833
2016-12-23,-0.0018325749,-0.0030291073,0.0052766699,0.0149950666,0.0000151176,-0.0192055604
2016-12-26,0.0103769524,0.0044092600,0.0041633133,-0.0011045759,-0.0238067732,0.0068168440
2016-12-27,-0.0013526870,0.0210655827,-0.0075676650,-0.0016869904,0.0025344774,-0.0011016569
2016-12-28,0.0116875832,-0.0106443651,0.0074445953,0.0002518189,-0.0003986899,0.0007789310
2016-12-29,0.0052091265,0.0055897981,-0.0011529489,0.0056578390,0.0063945029,-0.0097276710
2016-12-30,0.0075500717,-0.0109326784,-0.0014343202,-0.0039711221,-0.0031934024,0.0071602516
2017-01-02,-0.0023766540,-0.0107226494,-0.0049988997,-0.0082869803,0.0083118169,-0.0078106838
2017-01-03,-0.0043687030,0.0042367926,0.0053411830,-0.0069440038,0.0092150897,0.0027529346
2017-01-04,-0.0005340687,-0.0115076711,0.0004625880,0.0073757666,0.0208129162,-0.0011677072
2017-01-05,0.0086893169,-0.0027292953,0.0024547438,0.0067842211,0.0117708057,-0.0040919553
2017-01-06,0.0268911604,0.0012416223,-0.0127595824,-0.0022708104,0.0173596706,0.0169960389
2017-01-09,0.0115353379,-0.0026829178,-0.0140635180,-0.0083414919,0.0128896352,0.0023856366
2017-01-10,0.0136200658,0.0010884610,-0.0115552424,-0.0127718658,0.0018143412,0.0086233879
2017-01-11,0.0142500241,-0.0027916088,0.0010151722,0.0198179502,-0.0071528662,0.0179388630
2017-01-12,-0.0104770284,-0.0095815861,0.0064785681,0.0036485178,0.0091259771,0.0197141615
2017-01-13,0.0036037597,0.0088397490,0.0054063497,0.0253004114,-0.0010544889,0.0116794409
2017-01-16,0.0133233116,-0.0110128932,0.0021319614,0.0036780597,0.0011993400,-0.0094220119
2017-01-17,-0.0024405699,0.0073161218,0.0007118421,-0.0071424603,-0.0153878004,0.0125472029
2017-01-18,-0.0077470977,0.0032417754,0.0087091039,-0.0152386057,-0.0006035842,0.0019243446
2017-01-19,0.0036416630,-0.0146578061,0.0070717983,0.0036287992,0.0120427495,-0.0125738368
2017-01-20,0.0000610049,-0.0059102202,-0.0040220947,-0.0088674781,0.0001260085,-0.0054456390
2017-01-23,-0.0122087941,-0.0039961140,-0.0107977082,-0.0230638189,-0.0103968081,-0.0197596774
2017-01-24,0.0123901732,-0.0252949779,-0.0033868223,0.0041446802,-0.0268993903,0.0011425063
2017-01-25,-0.0038876885,0.0026192996,-0.0011867086,-0.0166779783,0.0026984216,-0.0101919925
2017-01-26,-0.0088600184,-0.0038687572,-0.0067972637,-0.0108065005,-0.0038480860,0.0054057788
2017-01-27,-0.0001200861,-0.0037918575,0.0040010560,-0.0055508136,0.0034573539,-0.0101606387
2017-01-30,-0.0117903487,-0.0044057324,0.0013412179,0.0055744103,-0.0012418135,0.0055534379
2017-01-31,-0.0047427345,0.0045616150,0.0086321846,-0.0083320278,0.0078103321,0.0031577887
2017-02-01,0.0097909851,0.0013228726,0.0121880707,-0.0143213586,-0.0000010657,0.0016631861
2017-02-02,-0.0030980865,-0.0091159232,0.0126620308,-0.0058641823,0.0111313444,-0.0042199848
2017-02-03,0.0245465516,0.0005257492,-0.0084915570,0.0148431423,0.0111017692,-0.0024205791
2017-02-06,0.0042967082,-0.0098759300,-0.0038834946,-0.0039659591,0.0036980790,0.0024264051
2017-02-07,-0.0000178800,-0.0205256526,-0.0108920000,0.0032705258,-0.0040525675,0.0026113968
2017-02-08,0.0038628096,0.0044154303,0.0191610510,0.0039887571,0.0165104262,0.0068574518
2017-02-09,-0.0036933231,0.0085003118,0.0013601691,0.0087875943,-0.0055384135,0.0161983426
2017-02-10,-0.0011804027,-0.0065244908,-0.0097076341,-0.0093551388,-0.0132000127,-0.0191651213
2017-02-13,0.0006348664,0.0062510992,-0.0116402776,-0.0081962125,0.0172697228,0.0117486311
2017-02-14,-0.0105015635,0.0004724462,0.0053636238,0.0171962430,0.0034893885,0.0093955135
2017-02-15,0.0054241700,0.0120968786,0.0019805278,-0.0010481283,-0.0016015589,0.0125682791
2017-02-16,-0.0092724977,-0.0078449818,-0.0003830778,-0.0035933587,0.0047588475,-0.0031567169
2017-02-17,-0.0090038484,0.0039447957,0.0050255937,0.0084866425,-0.0011813649,0.0008963338
2017-02-20,0.0030353628,0.0008314682,-0.0072258856,0.0162816394,0.0096763074,0.0003879722
2017-02-21,-0.0060923396,0.0115515757,0.0005656788,0.0065413092,-0.0204376639,0.0044977053
2017-02-22,-0.0099456941,0.0041594581,-0.0184429991,-0.0074719782,-0.0098386778,0.0061806843
2017-02-23,-0.0001940639,0.0009943027,-0.0058132585,0.0064502923,-0.0143195507,-0.0126312842
2017-02-24,0.0105667289,0.0007015055,-0.0039750179,0.0113209074,0.0004445746,-0.0088121572
2017-02-27,0.0171052626,0.0024774809,0.0013209146,0.0036663529,-0.0024883917,-0.0000412798
2017-02-28,-0.0117479398,0.0054363378,-0.0101677801,0.0068449051,-0.0123761468,0.0022663853
2017-03-01,-0.0116155465,-0.0117804753,0.0031483418,-0.0157306172,-0.0061305399,0.0011835493
2017-03-02,0.0111170965,0.0116775273,0.0098255905,-0.0018039598,-0.0136157532,-0.0130472098
2017-03-03,0.0052593961,-0.0095229372,-0.0162370658,-0.0001102872,-0.0187340088,0.0022741191
2017-03-06,-0.0053964726,0.0186646259,-0.0044434597,0.0160340758,0.0116531855,0.0116591576
2017-03-07,-0.0059183803,-0.0040595919,-0.0001497716,0.0063034634,-0.0084723253,0.0020837040
2017-03-08,0.0008530436,0.0083679200,0.0012229600,0.0180504220,0.0192569536,0.0222653494
2017-03-09,0.0209284357,-0.0011219999,-0.0028612358,0.0146650020,-0.0041824318,0.0088285580
2017-03-10,0.0023631519,0.0055597972,-0.0043647161,0.0137044431,-0.0063975434,0.0026055379
2017-03-13,-0.0062827773,-0.0041254407,-0.0114817428,-0.0064709053,-0.0040262283,0.0003948812
2017-03-14,-0.0111188550,-0.0005752181,-0.0077588315,0.0234990951,0.0062683179,0.0040960804
2017-03-15,0.0119282333,0.0033579378,-0.0032887387,-0.0104858637,0.0066559708,0.0057438054
2017-03-16,0.0011793065,-0.0045492700,-0.0144127125,-0.0062049572,-0.0027291483,-0.0083318240
2017-03-17,-0.0118798280,-0.0074633106,-0.0143385711,0.0116144371,-0.0040800696,0.0002126711
2017-03-20,0.0095047632,-0.0145701152,-0.0018576678,0.0035121600,-0.0125361428,-0.0126780999
2017-03-21,-0.0020211802,-0.0045630537,0.0001493338,0.0003170602,0.0166918557,-0.0070596695
2017-03-22,0.0086387852,0.0007793688,0.0089527371,-0.0137888317,0.0075052792,0.0017423630
2017-03-23,0.0087069726,0.0031341219,0.0036773644,0.0138894986,-0.0067143923,0.0116053170
2017-03-24,0.0019322852,-0.0097530349,0.0021477302,-0.0082933423,0.0132687059,-0.0121610012
2017-03-27,-0.0087522300,0.0051762717,-0.0104083298,-0.0044966271,-0.0061827547,0.0052485928
2017-03-28,0.0011502797,0.0021880625,-0.0117901804,0.0102133899,-0.0079318775,-0.0035039969
2017-03-29,0.0095427515,-0.0013887359,0.0076429567,0.0002908492,-0.0114607217,0.0073153530
2017-03-30,-0.0014019905,0.0116301137,-0.0035150987,-0.0033262774,0.0073133757,0.0199897555
2017-03-31,0.0121969545,-0.0050100317,0.0077957177,0.0065593590,-0.0100602275,-0.0065894499
2017-04-03,-0.0102587921,0.0069339492,0.0087579569,0.0149538990,-0.0007452015,-0.0101946214
2017-04-04,-0.0099521108,-0.0054663800,-0.0208043274,-0.0053511462,0.0059035904,-0.0073987047
2017-04-05,0.0141042732,0.0052493326,0.0234639631,0.0270180315,-0.0063833702,0.0087343349
2017-04-06,-0.0005616438,0.0111155922,-0.0055047332,0.0020946729,0.0050189654,-0.0300338346
2017-04-07,0.0053263996,-0.0060066678,-0.0181468154,0.0209152763,-0.0012649003,-0.0003015618
2017-04-10,-0.0049708504,0.0054780336,0.0100741049,0.0108676706,-0.0010420090,-0.0110903446
2017-04-11,0.0029684427,-0.0082606381,0.0158737902,0.0141416078,0.0055424419,-0.0004788968
2017-04-12,0.0119937464,-0.0028339635,-0.0128930503,0.0109722011,-0.0166885905,-0.0025075194
2017-04-13,-0.0007793027,-0.0131671887,0.0160210501,0.0141417857,0.0056679708,-0.0007709839
2017-04-14,-0.0020899739,0.0119393336,-0.0065832018,0.0068450357,-0.0061608501,0.0097399751
2017-04-17,0.0027136795,-0.0019322950,-0.0112486378,0.0121891636,-0.0027144274,-0.0026225962
2017-04-18,0.0214411887,-0.0016245615,0.0087620094,0.0034636982,-0.0099617604,-0.0122378734
2017-04-19,0.0126835340,-0.0154992181,0.0061825279,0.0099967893,0.0115069444,-0.0209396827
2017-04-20,0.0002074514,0.0201445636,0.0184780219,0.0114903637,0.0149072181,-0.0034059693
2017-04-21,0.0066185972,0.0076601214,-0.0050220001,0.0140505566,-0.0043455501,-0.0006616166
2017-04-24,0.0043382254,0.0101583125,0.0136257105,-0.0011043564,0.0036861074,0.0163928809
2017-04-25,-0.0013174516,0.0082487272,-0.0146244916,0.0047193241,0.0105261979,0.0047459265
2017-04-26,-0.0051700484,0.0101138276,0.0047871227,-0.0094718331,-0.0059685490,0.0001091908
2017-04-27,-0.0032715924,0.0135442624,-0.0010044992,0.0024353099,0.0009254740,-0.0025085883
2017-04-28,0.0231896929,-0.0048656935,0.0019183338,-0.0084050840,-0.0123582439,-0.0000559370
2017-05-01,0.0081435461,0.0066470797,-0.0033290993,0.0085667345,0.0044499444,-0.0206558436
2017-05-02,0.0136326260,-0.0041277563,-0.0170853024,0.0100079140,0.0070130794,0.0089139132
2017-05-03,0.0053336434,0.0059224396,0.0039605150,-0.0013629038,0.0045215851,0.0140071825
2017-05-04,-0.0041365956,-0.0029493531,0.0069924287,0.0044212755,-0.0101250191,-0.0138444475
2017-05-05,0.0139513393,0.0087254916,0.0019163628,0.0274580852,-0.0000171244,0.0150921458
2017-05-08,0.0042541062,-0.0107295832,-0.0055733313,0.0009867668,-0.0073918737,-0.0007994063
2017-05-09,0.0237932951,0.0024265057,-0.0043317985,0.0120717444,0.0011869207,0.0199146718
2017-05-10,0.0211473015,-0.0071683437,-0.0005188090,-0.0025846212,-0.0108941717,0.0000622675
2017-05-11,0.0086380463,-0.0132085533,0.0079403617,0.0017862153,0.0036045229,-0.0102197800
2017-05-12,0.0011552457,-0.0142708873,0.0131704200,0.0054553972,-0.0026734772,0.0115523956
2017-05-15,0.0005265851,0.0096603536,-0.0150466383,-0.0020155392,-0.0046353052,-0.0136150991
2017-05-16,-0.0049513258,0.0126682372,-0.0034361210,0.0020660126,0.0042937702,0.0088898000
2017-05-17,0.0011201074,0.0138639166,0.0042337956,0.0104035234,0.0106995355,-0.0048899236
2017-05-18,0.0016691187,-0.0014414978,-0.0015568234,0.0168526069,-0.0069854713,0.0096018673
2017-05-19,-0.0078526504,0.0094691352,-0.0040770409,0.0133478995,0.0066480441,-0.0114789700
2017-05-22,0.0026226743,0.0153011687,0.0001714098,-0.0018528977,-0.0024348764,0.0089296198
2017-05-23,-0.0074107459,-0.0067584379,0.0036393961,0.0041902380,-0.0211498239,0.0084595270
2017-05-24,-0.0114811641,-0.0022856108,-0.0092475917,0.0044479501,0.0030855256,0.0005346219
2017-05-25,0.0019611378,-0.0204255948,-0.0202410075,-0.0131345537,0.0180866031,-0.0008214417
2017-05-26,0.0000522555,-0.0054337120,0.0040220665,-0.0066969669,0.0168754806,0.0055338409
2017-05-29,0.0033746338,-0.0079616167,-0.0028461003,0.0079107582,-0.0010398484,0.0044593828
2017-05-30,0.0024481331,0.0063215925,0.0084973212,0.0082238124,-0.0011963482,0.0120762911
2017-05-31,-0.0119042386,0.0064058459,0.0098608817,0.0058710317,0.0199989689,0.0070175814
2017-06-01,-0.0083513297,-0.0063198154,0.0097686984,-0.0130389067,-0.0010244462,-0.0041713976
2017-06-02,0.0049591011,-0.0038026674,-0.0163616734,0.0014794630,-0.0029838573,0.0077319964
2017-06-05,-0.0009430829,0.0025159223,0.0040757948,0.0025119851,-0.0027183225,-0.0003336783
2017-06-06,0.0028191461,-0.0038012030,0.0120209377,0.0000166512,0.0099158728,-0.0033901357
2017-06-07,0.0171079894,0.0138486429,-0.0038859094,0.0215627174,-0.0063922790,0.0020356180
2017-06-08,-0.0047474902,0.0033783454,0.0039989300,-0.0051047782,0.0080552835,-0.0030069728
2017-06-09,-0.0010928398,0.0036200954,0.0206406069,0.0090703870,0.0141626391,0.0006107985
2017-06-12,0.0071344919,-0.0022044439,0.0153173831,0.0197575266,-0.0073986173,0.0170703417
2017-06-13,0.0064971487,0.0054490324,-0.0053194864,-0.0050961058,-0.0084397191,0.0083182453
2017-06-14,-0.0048745797,0.0173208585,0.0049699268,-0.0060304069,0.0069095285,-0.0206806963
2017-06-15,0.0097735620,0.0061262848,-0.0016577620,0.0070460171,-0.0016624252,-0.0092583872
2017-06-16,0.0136254542,-0.0018196797,0.0095312827,-0.0065602872,-0.0024365069,0.0059088191
2017-06-19,-0.0043718658,0.0103309427,0.0053673128,-0.0013745137,-0.0094447715,-0.0005804527
2017-06-20,-0.0078295097,-0.0022368003,0.0130625351,-0.0063997722,-0.0034690193,-0.0026983360
2017-06-21,-0.0043739034,-0.0130307171,-0.0095610031,-0.0039585944,-0.0256631218,-0.0080078703
2017-06-22,0.0006523451,-0.0039219946,0.0039492336,-0.0054657446,0.0162321678,0.0025862785
2017-06-23,-0.0001036045,0.0143206313,-0.0002787044,-0.0034545487,0.0101965469,0.0005983372
2017-06-26,-0.0000481795,-0.0087015163,-0.0094015774,0.0058268624,0.0122811499,0.0050302453
2017-06-27,0.0111328331,0.0129423580,0.0089771874,0.0050832036,-0.0109913297,-0.0061223489
2017-06-28,0.0066592326,0.0004773447,0.0146900551,0.0041896124,-0.0037580612,0.0057607434
2017-06-29,0.0109383088,0.0118016541,-0.0003460736,0.0002489465,0.0030910787,-0.0038740042
2017-06-30,0.0009936205,-0.0040420170,0.0070148987,0.0070131038,0.0060028791,-0.0143659727
2017-07-03,0.0088095822,0.0021157608,0.0012140239,0.0020679684,-0.0070596407,-0.0052273163
2017-07-04,0.0101187571,0.0065750075,-0.0027404162,0.0029964176,-0.0213172501,0.0048460396
2017-07-05,0.0052056403,0.0113474181,-0.0153864614,-0.0177161467,-0.0016962770,-0.0028549160
2017-07-06,-0.0006394964,0.0114807528,0.0060388812,0.0109523177,0.0010299378,-0.0046046175
2017-07-07,0.0038498134,-0.0109643045,-0.0117216815,0.0097437018,-0.0143472474,0.0031637571
2017-07-10,0.0156993861,-0.0141754294,0.0144706395,0.0088657551,0.0057983179,0.0148660191
2017-07-11,-0.0030556500,-0.0031311724,0.0020237163,-0.0067506601,0.0061131292,-0.0037860534
2017-07-12,-0.0062445361,0.0045084649,0.0085562486,0.0203290870,-0.0040510393,0.0056126451
2017-07-13,0.0002808730,0.0099747375,-0.0109608474,0.0023259955,0.0083517921,-0.0018850612
2017-07-14,0.0035764521,-0.0003381643,-0.0238898616,0.0080487787,-0.0003093563,0.0068292816
2017-07-17,0.0057694656,-0.0089249215,0.0035076848,0.0051673044,0.0116863039,-0.0163953391
2017-07-18,0.0037853794,-0.0021356065,0.0130397876,0.0097192405,-0.0005768421,0.0193438705
2017-07-19,0.0051853687,-0.0007143357,0.0102588567,0.0135396346,0.0101582007,0.0119637970
2017-07-20,-0.0041793624,0.0091738125,-0.0113492336,-0.0123357385,-0.0152441293,0.0053377233
2017-07-21,0.0049862243,0.0075293983,0.0035375770,0.0081845259,0.0074055130,-0.0083275399
2017-07-24,-0.0001468806,0.0101231958,0.0188103444,-0.0004562679,0.0156287141,-0.0192804279
2017-07-25,-0.0206729097,0.0109171157,-0.0255208766,0.0039552435,-0.0139660121,0.0225113678
2017-07-26,0.0231087500,0.0032974816,0.0043648295,0.0026316272,-0.0018030049,0.0113599507
2017-07-27,-0.0005833826,-0.0061547969,0.0139113741,0.0170646227,-0.0113107932,0.0057148704
2017-07-28,-0.0129862692,-0.0067648082,-0.0162983364,-0.0087088080,-0.0010768756,-0.0125269147
2017-07-31,0.0085169234,0.0242501268,-0.0102369807,-0.0071266455,-0.0079931573,0.0108210006
2017-08-01,-0.0218126577,-0.0124922525,-0.0032109510,-0.0111216063,-0.0143632472,-0.0019728310
2017-08-02,-0.0331903131,-0.0052437237,0.0027492561,-0.0090832739,0.0045833038,-0.0034299267
2017-08-03,-0.0103159882,-0.0126620356,0.0026496860,0.0141336274,0.0074749224,0.0018318951
2017-08-04,0.0098162963,-0.0195930199,0.0196473690,-0.0049060525,0.0208418430,-0.0330486607
2017-08-07,-0.0453231354,0.0094117041,-0.0171969641,-0.0053190771,-0.0017835199,-0.0036770336
2017-08-08,-0.0105220768,-0.0019914103,0.0044975908,0.0074198355,0.0345087060,-0.0156826215
2017-08-09,0.0236716795,0.0080770561,0.0253959288,0.0049252816,-0.0134442764,0.0094195024
2017-08-10,-0.0031494922,0.0102746033,0.0074254470,-0.0132483423,-0.0079037795,0.0191920441
2017-08-11,-0.0005949316,0.0021037333,0.0116698104,0.0049882721,-0.0060057517,-0.0171149276
2017-08-14,-0.0145663908,-0.0136282893,0.0074775951,-0.0067445024,-0.0134705473,-0.0056457317
2017-08-15,-0.0008863897,-0.0165212402,-0.0259743660,0.0180166492,0.0134543748,-0.0022212837
2017-08-16,0.0198527898,0.0104507077,0.0038612720,-0.0065724601,0.0000943078,-0.0224799545
2017-08-17,0.0000914965,0.0040709911,0.0009096857,0.0019597779,0.0035707367,-0.0053152157
2017-08-18,0.0046457769,-0.0064980385,-0.0083013038,0.0119887238,-0.0105796754,-0.0137440088
2017-08-21,0.0050964280,-0.0006264979,0.0204973959,0.0005364393,0.0107965888,0.0146484907
2017-08-22,0.0013394290,-0.0100492878,0.0177783334,0.0136285224,0.0019280022,-0.0094934695
2017-08-23,0.0027286863,-0.0116361776,0.0069606565,-0.0048588616,0.0083179603,-0.0002220767
2017-08-24,-0.0035867503,-0.0053138854,-0.0014924686,0.0103753450,-0.0125015626,0.0195209566
2017-08-25,0.0104776027,-0.0044310620,0.0206397249,-0.0117029223,-0.0062158717,-0.0186475658
2017-08-28,-0.0079467290,-0.0358188968,-0.0022369197,0.0031936184,-0.0092544974,-0.0087394202
2017-08-29,-0.0074265512,0.0205975701,0.0052518654,-0.0097792779,-0.0053974262,0.0207484477
2017-08-30,0.0258021712,-0.0050675521,0.0037886640,0.0291002934,0.0173578407,0.0138522313
2017-08-31,0.0045941212,-0.0108670462,-0.0035932579,-0.0108941677,0.0001504430,-0.0199319385
2017-09-01,-0.0226097748,-0.0013441705,0.0100107692,0.0105758998,0.0092442151,0.0100028218
2017-09-04,0.0050289741,0.0327904781,0.0140507555,0.0141590843,-0.0137764564,-0.0031256812
2017-09-05,-0.0000749645,0.0157013551,-0.0234934176,-0.0099344121,0.0083249234,-0.0054762302
2017-09-06,0.0159111012,0.0084252354,0.0090328427,0.0289452558,0.0071267964,0.0030772781
2017-09-07,0.0027096760,-0.0045426959,0.0103116445,0.0022352265,0.0001829730,0.0085096160
2017-09-08,0.0025113613,0.0063631199,-0.0086755800,-0.0022225720,0.0054742553,-0.0083941644
2017-09-11,0.0005526590,0.0086406911,0.0205852819,0.0177623097,0.0064620294,-0.0170173309
2017-09-12,0.0057905748,-0.0116230448,-0.0346329462,-0.0033681089,0.0060770357,0.0049099004
2017-09-13,-0.0134435616,-0.0077190337,0.0068291145,-0.0081382916,0.0086805445,-0.0047331567
2017-09-14,-0.0071450844,0.0054947800,0.0350183594,0.0134722903,-0.0086279103,0.0096866687
2017-09-15,0.0002231148,-0.0146072629,0.0198867844,-0.0081102371,-0.0024894244,0.0216916256
2017-09-18,0.0037630671,0.0168804198,-0.0126438645,0.0088889105,-0.0074199417,0.0029103561
2017-09-19,0.0031153339,-0.0266466879,-0.0011881619,0.0070055049,-0.0057852765,-0.0038084753
2017-09-20,0.0068236610,-0.0109310976,0.0298615108,0.0163853409,-0.0150214633,0.0022521766
2017-09-21,-0.0254229490,-0.0171544076,0.0166849626,0.0159602222,-0.0171815278,-0.0191664227
2017-09-22,0.0076189663,0.0021658986,0.0073866773,-0.0107367634,0.0003413367,-0.0005910505
2017-09-25,-0.0068197291,-0.0158726642,-0.0167261498,0.0029712210,0.0125589743,0.0191970232
2017-09-26,0.0048314274,0.0124402652,0.0113494843,0.0018914676,-0.0185272462,-0.0008444697
2017-09-27,-0.0097350093,-0.0113618337,-0.0700995225,0.0149522392,-0.0194157984,0.0040527307
2017-09-28,-0.0105728037,-0.0251361798,-0.0370708561,-0.0136210268,-0.0331577851,-0.0082721164
2017-09-29,0.0264471389,-0.0049240211,-0.0157235869,0.0415431222,-0.0242105379,-0.0020389496
2017-10-02,-0.0208113580,-0.0130515865,0.0054694462,-0.0152380739,-0.0328945334,0.0151778784
2017-10-03,-0.0250099246,-0.0348526408,-0.0490348737,-0.0225589762,-0.0302936779,-0.0283178772
2017-10-04,-0.0184878208,-0.0147925324,0.0061393914,-0.0401388205,-0.0209640760,-0.0027270849
2017-10-05,-0.0129190468,0.0305808239,-0.0165357493,-0.0030518763,-0.0111986550,-0.0274590014
2017-10-06,-0.0337808477,0.0155221373,-0.0212360455,-0.0192846285,-0.0176474738,-0.0218348339
2017-10-09,-0.0192535118,-0.0256108985,-0.0063523123,-0.0293208529,-0.0115117750,-0.0115717002
2017-10-10,-0.0211073296,-0.0360726854,-0.0356831907,-0.0065377423,-0.0037274170,-0.0505120683
2017-10-11,0.0183030031,-0.0230675197,0.0030661323,-0.0201768492,-0.0014795231,0.0182136708
2017-10-12,0.0229605062,-0.0210067595,0.0103180771,0.0154401590,-0.0383500455,0.0175846132
2017-10-13,-0.0084966799,0.0016056140,0.0064556093,-0.0090395304,0.0066766130,-0.0128148543
2017-10-16,-0.0305940059,0.0015689560,-0.0332559866,-0.0370233527,-0.0162788701,-0.0351232977
2017-10-17,-0.0378682717,-0.0534414161,-0.0271156949,-0.0257388987,-0.0446868951,-0.0289604555
2017-10-18,0.0158222688,0.0001615088,0.0323399217,-0.0027664733,-0.0551856162,0.0049282924
2017-10-19,0.0052196240,-0.0084525380,-0.0325197746,-0.0237477734,0.0106176294,-0.0045186588
2017-10-20,0.0079169622,0.0041426960,-0.0148819474,0.0254901489,0.0096812020,-0.0073193449
2017-10-23,-0.0370900690,-0.0431062019,0.0161826022,0.0004002186,0.0130994640,-0.0253436640
2017-10-24,-0.0033240465,-0.0126158479,0.0354599891,0.0106981011,-0.0212204253,-0.0089215013
2017-10-25,-0.0214544804,-0.0400717816,-0.0349113538,-0.0692524717,-0.0260656184,-0.0244556628
2017-10-26,-0.0187894478,0.0341909195,-0.0203062337,-0.0414586170,-0.0179513823,0.0302491921
2017-10-27,-0.0072825270,-0.0182188349,-0.0199470638,-0.0075844933,0.0033316817,-0.0181513907
2017-10-30,-0.0060923616,-0.0241609879,-0.0037853077,-0.0031830855,-0.0306800788,0.0039068484
2017-10-31,-0.0223292496,-0.0120730024,-0.0128682224,0.0084418339,-0.0118807481,0.0057398042
2017-11-01,0.0033296605,-0.0135078177,-0.0071515264,-0.0155332900,0.0170270515,0.0004541967
2017-11-02,0.0121890136,-0.0084028328,-0.0128842088,0.0200467973,0.0158842377,0.0176161101
2017-11-03,0.0050052239,0.0047526044,0.0132092268,-0.0225312193,0.0104084404,0.0093845276
2017-11-06,0.0026154783,0.0006589163,-0.0028132560,0.0059353679,0.0117923607,0.0225386193
2017-11-07,0.0025297852,0.0046206625,-0.0027064230,-0.0005433499,-0.0053330522,0.0072895551
2017-11-08,0.0037399447,0.0097892596,-0.0099500641,0.0038172482,-0.0202472486,-0.0090955196
2017-11-09,0.0132082894,0.0130018210,0.0101523142,-0.0029147448,0.0062926882,-0.0132444047
2017-11-10,-0.0085324985,0.0064425333,0.0054375856,-0.0012093426,0.0164635813,-0.0217706896
2017-11-13,0.0055671571,-0.0017193883,0.0024397724,0.0035450366,0.0053631225,-0.0068096470
2017-11-14,-0.0122930361,-0.0112819464,-0.0078681711,0.0204031800,0.0018275542,0.0182456902
2017-11-15,-0.0010773399,-0.0028935261,0.0006255339,0.0157514753,-0.0113484690,0.0074423229
2017-11-16,-0.0066218412,-0.0020913165,0.0150953177,0.0053612305,-0.0102927218,0.0130431261
2017-11-17,-0.0144186902,0.0032843154,-0.0095177308,0.0141180924,-0.0157017937,0.0122047232
2017-11-20,-0.0195872256,-0.0058749296,-0.0032906562,-0.0017211611,-0.0070679110,0.0074171919
2017-11-21,0.0088770487,-0.0218458536,0.0067518998,-0.0015094404,0.0005447907,-0.0112044622
2017-11-22,-0.0085513650,-0.0110793215,0.0047553895,0.0170581097,0.0184650594,-0.0186106650
2017-11-23,0.0204252551,0.0222479242,0.0176809078,-0.0008688259,-0.0025993939,0.0099991907
2017-11-24,0.0194909956,0.0137862707,0.0009770600,-0.0151719367,-0.0057291871,-0.0044605670
2017-11-27,0.0064246461,-0.0037385073,-0.0073531885,-0.0027893084,0.0098146166,0.0126599203
2017-11-28,-0.0007109539,-0.0070210406,-0.0049826309,0.0053197821,0.0029696663,0.0140050203
2017-11-29,0.0050957141,0.0089490689,0.0203617331,0.0158454066,0.0147240183,-0.0049489979
2017-11-30,-0.0003937719,0.0022311815,0.0045397698,-0.0082023807,-0.0009507426,0.0034922143
2017-12-01,0.0086258743,-0.0001801430,0.0058817720,-0.0050704510,0.0180544341,0.0024929118
2017-12-04,0.0088692712,0.0153944305,0.0145157353,-0.0113122273,0.0063354226,0.0058297170
2017-12-05,-0.0137577331,-0.0006135313,-0.0076883222,0.0089979642,0.0018098187,-0.0043706862
